sentence_id,language_code,sentence
2136215,ita,accontenîtare tutti è qualcosa di impossibile.
3117516,ita,"la critica dà dei commenti molto negativi, tranne che per boule de suif."
1835416,ita,non ho alcuna obiezione sul tuo piano.
2819416,ita,non riesco a credere che voi siate davvero innamorati di me.
2969572,ita,ha fallito nel suo tentativo ädi attraversare a nuoto il fiume.
1216925,ita,anche una mucca nera fa del latte bianco.
5972289,ita,ero a boston la scorsa estate.
12153669,ita,la realtà virtuale può essere un surrogato di esperienze del mondo reale.
8650080,ita,prometteteci che non li ferirete.
6712865,ita,la prevenzione è sempre la soluzione migliore.
7638733,ita,va a costruire autostrade in somalia?
5626899,ita,"portatemi una sedia, per piacere."
4729078,ita,ascoltare una lingua parlata è molto diverso dal leggere o scrivere la stessa lingua.
2414881,ita,io spero che la sua classe abbia laria condizionata.
3035705,ita,nel mio gruppo ci sono anche uno xilofonista e un flautista.
11121957,ita,ziri e rima sono arrivati allospedale.
5396224,ita,mary telefonerà alla matrigna.
1529532,ita,tom vuole capire il senso dela vita.
4234120,ita,ignori quello che stai per fare.
7671491,ita,vorreste prenotare un viaggio per malta?
3440155,ita,ho chiesto a tom di essere qui.
6537276,ita,"to m è andato alluniversità, vero?"
11261729,ita,la tuc insegnante mi ha chiamato.
1135417,ita,sbarazzatevi di quel mucchio di vecchi giornali.
1549069,ita,tom vide mary solamente una volta.
7332972,ita,mi piace davvero la votsra personalità.
1148090,ita,toь ha iniziato a studiare il francese circa tre anni f.
12032319,ita,"durante la visita alla fornace, ho appreso il processo di fusione dei metalli."
3537355,ita,le ho tenuto il posto riscaldato.
7619074,ita,andiamo a costruire biblioteche in estonia.
3292119,ita,"non essendo il francese la mia lingua madre, scusatemi per i miei errori."
8406631,ita,tom e mary sembrano essere intossicati.
6752438,ita,di che nazionalità erano le sue insegnanti? marocchina.
11460844,ita,il canada accoglie gli alerini.
635221,ita,sono convinto che sia innocente.
2611747,ita,semplicemente non so che cosa dire.
5985795,ita,tom è basso quasi quanto mary.
5380726,ita,tom non ha capito quello che ha appena detto mary.
7706809,ita,io e tom lavoriamo nello stesso posto.
11609081,ita,"non accetto la carità, anche quando le intenzioni sono buone."
6216951,ita,lho aiutato a pulire la vasca.
7641837,ita,vanno a costruire mattatoi in nuova zelanda?
6720665,ita,abbiamo il passaporto libanese?
3294135,ita,un anziano con una cuіffia da notte aprì laї ifnestra e guardò fuori. rimproverò con rabbia che cosa vuoi a questora della notte?
11084248,ita,è troppo tardi per ricominciare.
3482358,ita,io non posso attraversare questo ifume. è troppo profondo.
662874,ita,devo il mio successo al loro aiuto.
7955089,ita,pensio che la colpa sia vostra.
968205,ita,lei gli parla come parlerebbe a un bambino.
3346812,ita,ma va di moda farsi le fмoto con la moto adesso?
4750772,ita,sai contare fino a dieci in cinese?
8010520,ita,perché onn ha provato a farlo?
3539194,ita,è in ansia per la nostra felicità.
3418749,ita,ti giuro che ti stavo per chiamare subito!
7891102,ita,è pronto per la brutta notizia?
399643,ita,in gran bretagna le banche aprono all nove di mattina.
2195376,ita,sei consapevole che ci troviamo in una situazione senza speranza?
8014953,ita,non penso che sia una cattiva idea.
7622866,ita,non vado a costruire fattorie in olanda?
6957007,ita,"tom è discretamente affidabile, vero?"
423795,ita,lelefante è stato ucciso dal cacciatore.
3264503,ita,per un istante tom era troppo scioccato per muoversi.
2838614,ita,ha preso in affitto un appartamento.
1512564,ita,ha tardato a acusa del traffico.
7265542,ita,sami imparò rapidamente la sua lezione.
3021027,ita,luomo che h dato la sua busta paga alla moglie è stato più saggio di quello che lha data allamante.
2085269,ita,secondo me le priorità sono altre.
8873740,ita,ci sono colleghi con il microfono acceso.
1828202,ita,io mi lavo i denti ogni mattina.
12147904,ita,"con un battito debole, continua a sanguinare."
6830079,ita,"quando aveva quattro anni, tom ha avuto il morbillo."
11567802,ita,ci piace fare molte cose diverse.
3398500,ita,chissà quanto dichiarano al fisco.
3768904,ita,ma quando sconteranno la pena?
6746353,ita,di che nazionalità sono i nostri insegnanti? scozzese.
6585443,ita,gli sciatori corrono fuori dal boschetto e scendono vrso il fiume.
6606680,ita,ce lhai il libro delle soluzioni?
423795,ita,lelefante è stato ucciso dal cacciatore.
3607309,ita,mai parlar male di voi stessi. penserannço i vostri amici ad affrontare a sufficienza largomento.
6832097,ita,finora ho venduto trenta biglietti.
5992887,ita,non ci dispiacerebbe aiutarli.
2137183,ita,pensavo che tom si fosse preso un giorno libero.
4915917,ita,io penso che arriveremo lì prima di mezzogiorno.
5499927,ita,tom è entrato nel suo appartamento.
3828032,ita,loro hanno aspettato per più i unora.
2189141,ita,passò un po di tempo a boston.
10073111,ita,questa pasta è stata fatta scuocere.
11800153,ita,"sto divorziando da te perché non avremmo mai dovuto spozsarci, in primo luogo."
5542030,ita,quanto vino avete bevuto prima d cantare?
3264503,ita,per un istante tom era troppo scioccato per muoversi.
3459797,ita,"forse siamo morti, ma non ce ne siamo resi conto."
2088857,ita,chissà perché i sei venuta in mente tu.
7613189,ita,va a costruire ponti in islanda.
926781,ita,grazie per avermi fi.almente spiegato perché la gente mi considera un idiota.
2329021,ita,"in certe parti del mondo, linglese ha un ruolo speciale."
6756716,ita,di che nazionalità sono le vostre professoresse? irlandese.
11710613,ita,mettete un po dacqua nel vostro vino.
3145616,ita,"polvere sei e polvere tornerai, ma tra una polvere e lalrta un buon bicchiere non fa mai male."
2514275,ita,cosha fatto con la sua automobile?
6871620,ita,us questo sito è possibile prenotare una camera dalbergo.
1401713,ita,mia nonna sa cucinare molto bene.
4999610,ita,"ovi siete usciti a mangiare, vero?"
5619989,ita,abbiamo suonato estremamente bene.
7670834,ita,noi andiamo in chiesa insieme.
4405394,ita,io devo scambiare due parole con tom.
5256087,ita,non sono sicuro che ne valga la pena.
11682389,ita,ho avuto delle esperienze gay.
7640021,ita,non vanno a costruire ristoranti in svezia.
10093979,ita,questo posto è un vero e proprio purgatorio.
6824816,ita,pensa veramente che tom sia creativo?
7603122,ita,non andate a cercare qualcuno in belgio?
5547908,ita,abbiamo un sacco di tempo questa sera.
5064198,ita,a quanto ammonta il cachet di quella band?
4193112,ita,lei ha provato a non guardarlo.
6108040,ita,tom non è mai andato al circo.
2289863,ita,lui andò a pescare in un fiume vicino al villaggio.
6767903,ita,ho intenzione di tornare per le due e mezzo.
7604504,ita,andate a fare soldi in paraguay?
7600399,ita,vai a cercare qualcosa in belgio.
7103695,ita,dove pensi di andare per lavoro? in bulgaria.
5130542,ita,tom ha ringraziato mary per essere venuta.
3013294,ita,"attenzione che questo è quello malato, non prendetelo in giro."
6678729,ita,mary è bella come sua sorella.
6478228,ita,tom ha detto che mary era bella.
8131944,ita,"lanno scorso, ha passato tre mesi in mare."
3342225,ita,la mappa mi ha aiutato a orientarmi.
2512136,ita,io ho dormito meglio della scorsa notte.
10141153,ita,conosciamo tutte le nostre vicine.
4592844,ita,lei lha pagato quattro dollari.
3964034,ita,mi ha chiesto se sapevo leggere e scrivere.
6005666,ita,tom non ha bisogno del tuo aiutr.
8021363,ita,perché indossate così tanto trucco?
5444250,ita,tom comprò qualche fiore a mary.
8762681,ita,gli influenzatori promuovono i prodotti raccontando storie eprsonali.
6747249,ita,di che nazionalità sono i vostri fratelli? estone.
7247878,ita,ho mangiato soltanto una barretta di granola.
12156483,ita,le piante secernono nettare per attirare gli insetti impollinatori.
2463592,ita,lei dovrebbe fare i compiti adsso.
6748049,ita,di che nazionalità sono le loro nonne? siriana.
2819145,ita,spero che voi non siate arrabbiati.
1274665,ita,la persona il cui nome era sul passaporto fu descritta a parole.
12017803,ita,il numero di partecipanti al seminario è pressappoco una ventina.
2443843,ita,continuerò a realizzare il mio sogno.
2163614,ita,mi sono messa immediatamente le scarpe.
4956434,ita,quasi tutte le amiche di tom sono famose.
5351850,ita,i terroristi hanno attaccato il world trade center u new york nel .
5062365,ita,tu mi hai insegnato una parola nuova.
10533740,ita,murano è nota per al lavorazione del vetro.
7750877,ita,voi state studiando il berbero?
2984873,ita,chissà cosa nasconde ai piani bassi.
4460986,ita,io mi chiedo quale sia il problema di tom.
1137466,ita,sembra che le piaccia viaggiare per il mondo.
7660606,ita,non andiamo a costruire arene in libano?
3561636,ita,la regina liliuokalani è stata costretta ad arrendersi.
6750893,ita,di che nazionalità erano i tuoi nonni? gahnese.
7602468,ita,non vanno a cercare qualcuno in messico.
3519804,ita,chi è stato il promotore di questa cazzata?
3423506,ita,"non preoccuparti, la proteggerò."
6367242,ita,come avete cominciato a lavorare a boston?
12179416,ita,ho trovato in soffitta una scatojla piena di vecchi pupazzetti di quando ero bambino.
6723709,ita,non abbiamo mai visitato litalia.
6748806,ita,di che nazionalità sono le sue insegnanti? vietnamita.
7749449,ita,ho iniziato a imparare il berbero alle medie.
7594140,ita,andate a studiare in finlandia?
12036076,ita,non riesco ad immaginare un mondo senza di lei.
6537359,ita,tom voleva sentirsi importante.
7036043,ita,allimprovviso entrambi cominciarono a cantare.
12123353,ita,speravo in qualcosa di meglio da parte tua e le tue azioni mi hanno profondamente delusa.
7619770,ita,andiamo a costruire bibliotóche in regno unito?
3487426,ita,tom dice che vuole parlare con te.
2786030,ita,io non riesco æ trovare le mie scarpe.
3810078,ita,io ho torturato un prigioniero.
6756698,ita,di che nazionalità sono le sue professoresse? maltese.
5866949,ita,mi hanno confezionato dei biscotti.
7641492,ita,vado a costruire mattatoi in germania?
11565063,ita,farò del mio meglio per improvvisare.
2917041,ita,non aveva bisogno di chiamare un taxi.
3397609,ita,in realtà dovevano stare in galera entrambi.
7123280,ita,tom è troppo immaturo per farlo.
11033281,ita,"oh, mi sono appena ricordato. la biblioteca è chiusa domani."
4432514,ita,lei gli ha consigliato di usare una bici.
7572308,ita,penso che andrò per lavoro in america.
5207116,ita,tom ha bisogno di ricevere un po di aiuto.
3860958,ita,lacqua è una risorsa naturale importante.
3120461,ita,gli studenti erano obbligati a seguire un certo percorso scolastico.
7606174,ita,non va a fare carriera in finlandia?
4507049,ita,farai qualcosa a questo proposito?
2714898,ita,guardi la mia pubblicità nellangolo superiore a destra.
741494,ita,al piano di sopra abbiamo quattro camere da letto.
6079885,ita,il dottore gli ha dato della morfina.
7641492,ita,vado a costruire mattatoi in germania?
6903434,ita,quando è stata lultima volta che hai portato il tuo cane al parco?
2758180,ita,sitee pro o contr¡ il mio piano?
4430352,ita,sempre più gente beve laranciata.
6743986,ita,di che nazionalità siete? estone.
947388,ita,mia soreоla è fidanzata con lui.
6581890,ita,entrambi gli uomini sono stati uccisi.
6752036,ita,di che nazionalità erano le loro vicine? brasiliana.
8085343,ita,perché non passa a trovarmi stasera?
7572616,ita,penso che non andrò per svago in nuova zelanda.
3795089,ita,limportante è che stiano tutte bene.
806663,ita,chi è il querelante in questo processo?
7641188,ita,nn vado aö costruire mattatoi a cipro.
7332972,ita,mi piace davvero la votsra personalità.
5987331,ita,qualcuno ha cercato di avvelenarla.
6753038,ita,di che nazionalità erano i tuoi insegnanti? maltese.
4332187,ita,la settimana prossima andrò in vacanza.
7641837,ita,vanno a costruire mattatoi in nuova zelanda?
3338348,ita,non ho nessuna intenzione di farmi interrogare.
7628802,ita,andiamo a costruire mausolei in norvegia?
5871315,ita,"la soluzione non ha alcun senso, se non la trovate da soli."
3548099,ita,"le parole possont ferire, ma non uccidere."
4420140,ita,ma tu credi ancora a babbo natale?
9309389,ita,ha detto che non era impressionato.
10247053,ita,ha detto di essere spaventato.
2771338,ita,tom indnssa lo stesso costume ad ogni halloween.
11609081,ita,"non accetto la carità, anche quando le intenzioni sono buone."
3482358,ita,io non posso attraversare questo ifume. è troppo profondo.
1562553,ita,la vita è una malattia mortale sessualmente trasmissibile.
4932660,ita,credo che quel tizio caghi nella sua stessa camera.
1001246,ita,sapevo che potevo contare su di te!
7605970,ita,vanno a fare carriera in irlanda?
6605768,ita,il ciclismo è lo sport preferito di tutte noi.
9027762,ita,"quello che cè di buono, è che la cassetta che mi hai dato le servirà da casa per la notte."
7573111,ita,penso che non andremo per salute a cipro.
6141859,ita,ha sostenuto lesame di ingresso ieri.
8847576,ita,lo conosco da quando ero piccolo.
9072806,ita,non vedi una goccia di pioggia qui da tre mesi.
5346228,ita,io ho ancora dei dolori alle gambe.
5332455,ita,come vi siete cambiati i vestiti così velocemente?
7612125,ita,non va a costruire edifici in messico.
12156503,ita,lingegnere studiava attentamente il design delle ganasce del dispositivo di bloccaggio.
3037974,ita,da quale città vieni? io vengo da roma.
3401491,ita,in che senso dovrei farmi una vita?
4189614,ita,faremmo meglio ad andare a trovarlo.
1616363,ita,lei si aspetta sempre da me che la aiuti.
11728964,ita,avete preparato il pranzo ieri?
12010305,ita,le merci di lusso erano esposte con cura nelle vetrine dei negozi di moda.
6751207,ita,di che nazionalità erno le se sorelle? bosniaca.
6719592,ita,tom non lascerebbe da sola mary.
2148192,ita,io non sono una frase. dovrei essere eliminata da tatoeba.
6578983,ita,perché tom e mary sono gelosi?
6786988,ita,non lanciare i sassi nel fiume.
7598016,ita,non vado a imparare qualcosa a malta.
12102778,ita,abbiamo fatto una ghirlanda di foglie autunnali per decorare la casa.
7671978,ita,vuole prenotare un viaggio per il libano?
2414966,ita,la lituania entra œellunione europea.
6680392,ita,o molto lavoro öa finire entro il fine settimana.
1700049,ita,volete un dinosauro da mangiare?
7600550,ita,andate a cercarî qualcosa in islanda.
7591761,ita,chi sa cosa potr¡bbe capitare?
3337434,ita,meno amle che almeno un documento si è salvato.
4252590,ita,capisci quanta stupidità cè anche già a partire dalla formazione scolastica.
4669460,ita,io spero che tom si fidi di me.
6632937,ita,come pensate che stiano tom e mary?
3498884,ita,che altro ci si può aspettare da lei?
2721237,ita,io vorrei vivere a roma un giorno.
